u59,u58,u49,u05,u39,u04,u10,u12,u13,u07,u03,u17,u16,u02,u14,u00,u01,u15,u30,u24,u18,u19,u25,u31,u27,u33,u32,u22,u36,u23,u09,u35,u20,u34,u08,u53,u47,u46,u52,u44,u50,u51,u45,u41,u54,u56,u42,u43,u57
75.0,68.0,83.0,71.0,40.0,89.0,66.0,78.0,79.0,93.0,49.0,74.0,86.0,84.0,83.0,82.0,71.0,77.0,74.0,66.0,69.0,64.0,69.0,56.0,56.0,77.0,79.0,75.0,86.0,60.0,87.0,63.0,63.0,72.0,69.0,75.0,68.0,85.0,51.0,54.0,51.0,79.0,72.0,62.0,82.0,70.0,69.0,69.0,80.0
1139.8666666666666,445.7132352941176,976.5843373493976,338.9366197183099,89.25,375.7191011235955,575.0833333333334,170.7948717948718,647.4240506329114,632.9139784946236,315.4795918367347,615.0878378378378,287.2093023255814,355.625,375.68674698795184,148.859756097561,311.2676056338028,135.12337662337663,929.8648648648649,216.3030303030303,377.4492753623188,841.5859375,176.21014492753622,297.0267857142857,430.41964285714283,370.5779220779221,1107.9430379746836,805.5333333333333,546.1976744186046,233.19166666666666,482.1551724137931,218.26190476190476,341.73015873015873,116.11805555555556,617.6231884057971,526.7266666666667,114.44852941176471,542.0529411764705,7316.088235294118,201.2685185185185,571.3039215686274,329.11392405063293,288.3888888888889,746.0483870967741,185.83536585365854,147.36428571428573,222.32608695652175,190.8840579710145,1337.59375
